,0,1,2
0,-0.5327859322075161,0.6614533038628341,1.0
1,-0.5008662605637715,0.6955870832341271,1.0
2,-0.6970464690085523,-0.11641921750499296,1.0
3,0.5570105305274877,0.33243574016027555,1.0
4,-0.012737828279292485,0.8582318113151572,1.0
5,-0.25609552935973756,-0.8971312828426086,1.0
6,0.08297539381088725,0.09719376080894904,0.0
7,-0.5983324752830801,-0.9510571515399089,1.0
8,0.2204820403640595,0.08850102751718603,0.0
9,0.2537195992181549,-0.41386615604072996,1.0
10,-0.9457933080608114,-0.1714822337683637,1.0
11,0.2588192419858326,0.9628705789733363,1.0
12,-0.0453216234732976,0.001385642639148088,0.0
13,0.3648912792336483,-0.8409717251285034,1.0
14,0.8047450429762086,0.40397700202336906,1.0
15,0.9176942086233411,0.8315591619987566,1.0
16,-0.691230596680382,0.9897301097241096,1.0
17,-0.7977616479511704,0.22474803158976298,1.0
18,0.6889347539868085,-0.001972316080382397,1.0
19,-0.9172521902003685,-0.947669550043361,1.0
20,0.6279961303897021,-0.5481708865275972,1.0
21,-0.41088346995386815,-0.6644885320202389,1.0
22,-0.7815540144077238,0.5281522830078969,1.0
23,-0.8230073151633321,0.6904410328984176,1.0
24,-0.9378643354572977,-0.9538499014588673,1.0
25,0.23585986849672747,-0.6388035677977713,1.0
26,0.566137880437428,-0.4030917886575882,1.0
27,0.8705603209434218,0.26777775089798594,1.0
28,0.49643576228808173,-0.42745825420655903,1.0
29,-0.816844264473461,0.27030802883369565,1.0
30,-0.270641840289944,-0.9669795551140883,1.0
31,0.9314433293263022,0.9928234011798875,1.0
32,-0.7206044170682215,-0.5856173384550134,1.0
33,0.922950501716395,0.0785407852272395,1.0
34,-0.8132866354141042,-0.848170753246597,1.0
35,0.3841193608518245,0.5755222224004284,1.0
36,0.8495901722725874,-0.5246560016849027,1.0
37,0.6145662555040841,-0.7078261884341477,1.0
38,-0.23967453463430188,0.9201065675703699,1.0
39,0.6036239859291335,0.15614924819558884,1.0
40,0.8056415935579047,0.3088151392743952,1.0
41,0.8146426471528283,0.608585389281979,1.0
42,-0.6908549830530128,-0.7472954463581356,1.0
43,-0.9882231588507822,-0.4613135865036748,1.0
44,0.8842584490120793,0.17534756461358647,1.0
45,-0.9926983944224319,0.6163843246975933,1.0
46,-0.889656894513519,0.6459801565063332,1.0
47,-0.6642161925635628,-0.971497468121858,1.0
48,0.37952975213096796,0.8226221986536086,1.0
49,0.6122905321103438,-0.8911715880839637,1.0
50,0.7996381486847572,-0.4148242401707922,1.0
51,-0.20160052605065837,0.8118420662555041,1.0
52,0.010150360389996838,-0.3121920262391302,0.0
53,0.4785303453442049,0.9509175957634213,1.0
54,-0.149532214797357,0.7097629718338352,1.0
55,0.7888060134286865,0.9443832164966737,1.0
56,0.49716126235254166,0.8913290550225257,1.0
57,0.3852901618904019,0.16203044802138655,0.0
58,-0.22831302742661874,-0.7005583556210038,1.0
59,-0.43577041246836523,-0.5321091219514791,1.0
60,-0.120146767818746,0.7594966512617087,1.0
61,-0.5033016767711262,-0.3743123171263456,1.0
62,-0.40578775010341395,-0.7463436902792375,1.0
63,-0.004472545487428148,-0.4792815414979541,0.0
64,0.07237002243795754,-0.25243982504945395,0.0
65,0.7742647344351519,0.7379985879570155,1.0
66,0.6733497735235767,-0.7834008447575465,1.0
67,-0.12035398200870362,0.05695898146743894,0.0
68,0.1927752668756184,-0.6131523465053241,1.0
69,0.34025841677888646,0.6177934761574773,1.0
70,-0.9200386814199824,-0.5853992773998056,1.0
71,0.9764431005383891,-0.33136309830734256,1.0
72,0.8100964917495714,0.03427176347417604,1.0
73,0.19765836838577688,0.9771844062734802,1.0
74,-0.7343310076046012,-0.5525874770390664,1.0
75,0.678756701156964,-0.6803231763274029,1.0
76,-0.928293233305717,0.7595794070432087,1.0
77,-0.4276963219729939,0.8544609075828138,1.0
78,0.743297275460705,0.4342102846652327,1.0
79,0.38716956713400785,0.6817795624464587,1.0
80,-0.1651645866684992,0.304027282429973,0.0
81,0.5835606666909052,0.6998630448945169,1.0
82,0.34699689431882863,-0.6930816949587271,1.0
83,0.7255934376184732,-0.9234243191935674,1.0
84,0.6143869041741992,-0.7536776280799644,1.0
85,0.6675199947321995,0.569845201326237,1.0
86,0.7752097504076432,0.856156875659658,1.0
87,0.9518309907394853,0.9594760029977536,1.0
88,-0.5998629962048856,0.6324041957773592,1.0
89,0.7358568556191671,-0.5737518396345258,1.0
90,0.5991307531269194,-0.2928550184628669,1.0
91,0.231834468427353,-0.99620908238423,1.0
92,-0.7972979641494207,0.7100902361238512,1.0
93,-0.9714354476167466,-0.8202267833707193,1.0
94,0.8145071011503964,-0.8430183088897452,1.0
95,-0.5656951159279748,0.6186404168584192,1.0
96,0.15728071253010878,-0.4239234945834016,1.0
97,-0.6380152772414496,-0.42863541766100477,1.0
98,0.7095367498009253,-0.7823572417600899,1.0
99,0.5483088308063973,0.7961143708089424,1.0
100,0.7257630591858604,0.18536194889110313,1.0
101,0.254239669454982,-0.7557261399499575,1.0
102,0.8828678519966768,-0.441730141703752,1.0
103,-0.1939469769598361,0.8650623578451844,1.0
104,0.7672083331630128,-0.6660154933918416,1.0
105,0.939944645837141,-0.6867454724696385,1.0
106,0.060794558280766076,0.8437838883514777,1.0
107,0.8793894683304424,0.839909837602095,1.0
108,-0.22537773255881532,0.45339904288225386,1.0
109,0.34483853963681455,0.7611963859390345,1.0
110,0.0033561681419362888,0.22056358199473847,0.0
111,0.7914398684860116,-0.5145443981458315,1.0
112,-0.9329770073799857,-0.7946737465392086,1.0
113,-0.7394196123121366,0.8615638300026598,1.0
114,-0.7069484925752272,0.40954826949720835,1.0
115,-0.9275930622975685,-0.5266185169470476,1.0
116,-0.6872094650003591,0.7767719097817625,1.0
117,0.05636201469506896,0.9261228666197179,1.0
118,0.4218441863576692,-0.8012975155443731,1.0
119,-0.004563731958503459,-0.16068299752813608,0.0
120,0.5839163490438901,0.5651443700131125,1.0
121,0.7974814123145182,0.7514323843607684,1.0
122,-0.32880586495645026,-0.516065453350522,1.0
123,-0.09149387490912164,0.007361588819510656,0.0
124,-0.5325740361992142,0.49568372023220153,1.0
125,0.6556469650890129,-0.015655768549774463,1.0
126,-0.2507794079820336,0.8198292526185955,1.0
127,-0.5957461357388623,0.6062252184007659,1.0
128,-0.25172046218930744,-0.6394407072997206,1.0
129,0.6034455037668007,0.9953004269981232,1.0
130,0.8530321743896983,-0.7405911438945239,1.0
131,-0.7806028718420364,-0.13285300341083883,1.0
132,0.8668175918518084,-0.7568857050951137,1.0
133,-0.7940438671855992,-0.2981416363974443,1.0
134,-0.42639993497442186,-0.2308257607837938,1.0
135,-0.6862294663540254,-0.48023045368633754,1.0
136,-0.5415557558305832,-0.9473681538836509,1.0
137,0.8978977351478399,-0.4985725183234575,1.0
138,0.4304640898435139,-0.7048034177847577,1.0
139,-0.9416043132259055,0.33377623819916513,1.0
140,-0.5105927541902295,0.6041844390797797,1.0
141,-0.9673856994318932,0.8751227930671934,1.0
142,-0.8459586123208336,-0.6829955078024283,1.0
143,-0.9995087083896039,0.9934301729675283,1.0
144,0.7702040303563757,0.7243413897824593,1.0
145,-0.6059449133803454,-0.5441789124405394,1.0
146,-0.4743089411043433,0.7666416184559273,1.0
147,0.902688993422267,-0.2928270201340386,1.0
148,-0.6664800455666282,0.4336731286517097,1.0
149,-0.4887885702272834,-0.877053149997653,1.0
150,0.3676184307562915,-0.12855142686578458,0.0
151,0.4796748511837712,-0.8186805800940595,1.0
152,-0.1179963530017738,0.23281263837927568,0.0
153,-0.8338330478471114,0.8141648083837922,1.0
154,-0.2843605035097867,-0.8245562430592526,1.0
155,0.15430777850259458,0.6518390193775982,1.0
156,0.6373236318831246,0.3251182034459945,1.0
157,-0.5051822914455686,0.8653070398153253,1.0
158,-0.8058059213224262,0.5792874174638749,1.0
159,0.5784568774135284,-0.6298998430683875,1.0
160,0.2513740619990237,-0.7365318169303083,1.0
161,0.40998145895371807,0.19684993360241365,0.0
162,-0.8399886889686012,-0.17497099862507515,1.0
163,-0.16708859892367545,0.9830669417317803,1.0
164,-0.3954145460378504,-0.7790337967543604,1.0
165,-0.8483313296444428,-0.4111931969912235,1.0
166,0.24309874891047234,0.658202757113004,1.0
167,0.9212217766575523,-0.09749213100408216,1.0
168,0.590791533920062,-0.18773675814134627,1.0
169,-0.030218661578819583,0.9860848014504675,1.0
170,-0.03631088513405123,0.5123298888847394,1.0
171,-0.9695329261627499,0.12973080706839557,1.0
172,0.074640869560203,-0.6212815702489003,1.0
173,-0.7895097647982696,-0.7620521175286583,1.0
174,0.8890610170742379,-0.7568079066471871,1.0
175,0.01693322544470366,-0.638637990225305,1.0
176,-0.7665591120373167,0.20780787163999115,1.0
177,-0.4506627398916947,-0.7499458670102415,1.0
178,0.802372004076273,-0.307507271199597,1.0
179,0.35561191482121823,0.6231729855648835,1.0
180,0.8934188267712937,0.022870821269570074,1.0
181,-0.8112387824244705,0.6024285360674466,1.0
182,0.8111667706588939,0.6313188613950682,1.0
183,0.07530654572818007,-0.9858661158889694,1.0
184,0.28736105061802,0.028926628313384883,0.0
185,-0.7908373590361664,-0.6928936641706882,1.0
186,-0.7297969827673563,-0.8633743203863091,1.0
187,0.8879127284041599,-0.8457215124171673,1.0
188,0.7349514154260788,-0.9008149353743724,1.0
189,-0.3249103696851807,-0.7511638749102683,1.0
190,0.9389632556212173,0.14726341188743608,1.0
191,0.44913648081874924,0.6799917710008172,1.0
192,0.9411583301302815,-0.06824447884925822,1.0
193,-0.1866159069992881,0.026151756394989123,0.0
194,-0.6008565334397271,0.7510699472158793,1.0
195,-0.5963339057960746,-0.6441167355155406,1.0
196,0.940789660440817,0.29006450468777256,1.0
197,-0.48796559162742326,0.45885868716172373,1.0
198,0.5035125898061528,-0.5834064929472091,1.0
199,0.7784034727068336,-0.4557602201681896,1.0
200,0.7193309788083231,-0.4492859338737638,1.0
201,0.34450744687228174,0.46698527936844303,1.0
202,0.5850554779485668,-0.665687415814068,1.0
203,0.7079296353252009,0.17464105048984413,1.0
204,0.9784434675115505,0.7660467337944541,1.0
205,-0.25766300565587974,-0.8671066410544854,1.0
206,0.6347173001113218,0.6719811669216342,1.0
207,0.6359581661369484,-0.1879930473641529,1.0
208,0.5021906053962546,0.7390806693978391,1.0
209,-0.8561531859201028,0.9245111005112625,1.0
210,0.08487555679483538,-0.11376945062047139,0.0
211,0.5001640345114104,0.5558093770015171,1.0
212,-0.14569518148764748,-0.6677399209092847,1.0
213,-0.7726960975508772,-0.5096493155629882,1.0
214,-0.01880173366060922,0.9321526902709951,1.0
215,0.2340116918037356,-0.2996566642820402,0.0
216,-0.7745672800274594,-0.002037786400769015,1.0
217,0.8677703059147948,0.05088768148490108,1.0
218,0.5160343835366576,0.42129995386092856,1.0
219,0.5558569952710402,-0.11319345157706451,1.0
220,0.7760951819752944,-0.8090671216987053,1.0
221,0.3845134625105606,-0.5201120496920766,1.0
222,-0.5143897623459117,0.6477132687011955,1.0
223,-0.5609865866675694,0.0676995900314783,1.0
224,0.6246349640138624,-0.6968495175423317,1.0
225,-0.812019650075047,0.48197071980335515,1.0
226,-0.14729994755188636,0.6727789286387096,1.0
227,-0.39875747276200624,0.15039415279599355,0.0
228,-0.09921434869638213,0.23560637145493013,0.0
